id,date,tweet,TextBlob_Sentiment,TextBlob_Score,Vader_Sentiment,Vader_Score,Google_Score,Google_Magnitude,Avg_Score
1392488546909540354,2021-05-12 14:35:15+00:00,"In response to COVID-19, we’ve gone virtual with on-site technical support. It's impressive how well remote support works. Its also better value, more flexible and much more convenient.
Like if you like, follow for more!

#MicroPilot #UAV #Autopilot #Professional https://t.co/xOJpOR8TXu",positive,0.390625,positive,0.9677,0.6000000238418579,3.4000000953674316,0.6527750079472859
1392486886187446276,2021-05-12 14:28:39+00:00,Daily Kind Quote https://t.co/zznC1xSr4k via @AuthorErikaKind #quote #GuestPost #selfdevelopment #autopilot,positive,0.3,positive,0.5267,0.10000000149011612,0.10000000149011612,0.30890000049670535
1392486574969950209,2021-05-12 14:27:25+00:00,Many also have an #autocrash #autopilot problem! $TSLA $TSLAQ https://t.co/8Jd4XrkFFj,positive,0.625,negative,-0.4574,-0.20000000298023224,0.699999988079071,-0.010800000993410738
1392452213813952517,2021-05-12 12:10:52+00:00,"@Tesla can’t push that update soon enough. In the meantime I hope the police are watching this idiot. 

And to the author of this article - #Tesla #autopilot is not L5. 🤦‍♀️ https://t.co/lYsUF6POxR",negative,-0.4,negative,-0.2441,-0.699999988079071,2.200000047683716,-0.4480333293596903
1392447414632595457,2021-05-12 11:51:48+00:00,Add #autopilot devices https://t.co/Qn05nmfXAl,neutral,0.0,neutral,0.0,-0.10000000149011612,0.10000000149011612,-0.033333333830038704
1392422525376860161,2021-05-12 10:12:54+00:00,"Discover our professional navigation solution for VTOL platforms.
#autopilot #VTOL 
https://t.co/GtwsAQxVoX https://t.co/jYNB9c3pOx",positive,0.1,positive,0.3182,0.30000001192092896,0.699999988079071,0.239400003973643
1392410481957261313,2021-05-12 09:25:03+00:00,"In this session we will show you how you can deliver new devices to geographically disparate workers without direct involvement from IT staff and without any on-premises infrastructure to manage.

https://t.co/xm6g8AkQ2n

#DefineTomorrow #Autopilot #Intune #Deployment #Microsoft https://t.co/yiZXvP4Low",positive,0.11818181818181818,neutral,0.0,0.0,0.30000001192092896,0.03939393939393939
1392397141948215298,2021-05-12 08:32:02+00:00,Preliminary report says '#Autopilot was not available' in April #Teslacrash https://t.co/ygaPENtZNZ,negative,-0.2,neutral,0.0,-0.4000000059604645,0.4000000059604645,-0.20000000198682147
1392377735322943489,2021-05-12 07:14:55+00:00,@elonmusk re #tesla no driver claim by authorities &amp; #autopilot &amp; #CruiseControl commemts. An unrestricted baby weighs 1 ton when he or she ejects through the front windshield in a crash. Unrestricted adults move too. Given the #floorpan space then driver could end up anywhere.,neutral,0.0,negative,-0.5994,0.0,1.7999999523162842,-0.1998
1392306789253742593,2021-05-12 02:33:01+00:00,#autocrash #autopilot $TSLA $TSLAQ But #ElonMusk said that the alleged Autopilot safety design prohibits this. 👇👇👇👇 https://t.co/2AuP8ZbfyF,negative,-0.1,positive,0.5719,-0.6000000238418579,0.6000000238418579,-0.04270000794728598
1392289693866225668,2021-05-12 01:25:05+00:00,Are we on Auto Pilot? Is it Good or Bad? https://t.co/pBSU5Ze7MM #autopilot #distress,neutral,5.551115123125783e-17,negative,-0.6553,-0.10000000149011612,0.4000000059604645,-0.25176666716337204
1392279864204570626,2021-05-12 00:46:01+00:00,"Last stop of Texas- El Paso, with beautiful company 🥰 #Tesla 
12 hrs down but flying by like a breeze with @elonmusk ‘s #Autopilot 🔋
Halfway driven, next stop: NM ! ⛰ https://t.co/3LpfdwZ9rF",positive,0.1736111111111111,positive,0.7385,0.699999988079071,0.699999988079071,0.5373703663967274
1392275882019115019,2021-05-12 00:30:12+00:00,"#Tesla’s #Autopilot may not have been available at the time of the ‘#driverless’ Texas crash
https://t.co/h5HmYlZQnp",positive,0.4,negative,-0.4019,-0.6000000238418579,0.6000000238418579,-0.2006333412806193
1392272057140973571,2021-05-12 00:15:00+00:00,".@Tesla #Autopilot may not have been to blame for crash that killed two people in Texas last month, says preliminary report from @NTSB.

By @ElGrizo
#AutonomousVehicles 
https://t.co/Gmz70IzUFJ",negative,-0.1,negative,-0.8625,-0.30000001192092896,0.6000000238418579,-0.4208333373069763
1392193992310280199,2021-05-11 19:04:48+00:00,@SmylieKaufman10 Now this is content I'm here for! #DIALITIN  #AUTOPILOT,neutral,0.0,neutral,0.0,0.6000000238418579,1.2000000476837158,0.20000000794728598
1392180997320368130,2021-05-11 18:13:09+00:00,"$TSLA $TSLAQ #autocrash #autopilot Did anyone at the @NTSB  interview the police who took witness statements that corroborate this story??
cc: @NHTSAgov https://t.co/iOcV21CE8R",neutral,0.0,neutral,0.0,-0.5,1.0,-0.16666666666666666
1392157274072915974,2021-05-11 16:38:53+00:00,"@_natalie_olivia Not mutually exclusive 😂 lol tried to film a short clip for someone else today, but kept saying my usual intro. #autopilot",positive,0.18333333333333335,positive,0.395,0.10000000149011612,0.5,0.2261111116078165
1392147712611598338,2021-05-11 16:00:54+00:00,"We have a #fresh post out by @todaywasawesome. Learn how to launch the NEW #ArgoCD Autopilot in the time it takes to read this blog: https://t.co/CHGM9lr1mG

#Argo #Autopilot  #DevOps https://t.co/X6lTL5uMa1",positive,0.21818181818181817,positive,0.3182,0.0,0.0,0.1787939393939394
1392146362586877961,2021-05-11 15:55:32+00:00,"We use our multi-channel GNSS simulator to make sure our autopilot software correctly handles the many GNSS idiosyncrasies.
Like if you like, follow for more!

#MicroPilot #UAV #Autopilot #Professional https://t.co/jQdLnAyOMr",positive,0.43125,positive,0.7644,0.6000000238418579,1.7999999523162842,0.598550007947286
1392132731073490944,2021-05-11 15:01:22+00:00,WATCH: Police Investigate Man For Misusing Tesla Autopilot On Social Media - AutoSpies Auto News https://t.co/mJ75sbZjiy #tesla #autopilot https://t.co/rpND725pp1,positive,0.03333333333333333,neutral,0.0,-0.20000000298023224,0.20000000298023224,-0.0555555565489663
1392125963899654144,2021-05-11 14:34:28+00:00,Officials investigating this crash yesterday in Texas.  They believe this vehicle may have driven by a #tesla moments before the crash an possibly was air dropped the #Autopilot program which caused the single vehicle crash. https://t.co/PRw72aygBu,negative,-0.03571428571428571,negative,-0.8188,-0.6000000238418579,1.2000000476837158,-0.4848381031853812
1392123519727722498,2021-05-11 14:24:46+00:00,Financial Daily Dose 5.11.2021 | Top Story: FBI Identifies Hackers Behind Pipeline Attack by @reifmd #ColonialPipeline #Instagram #LBrands #Chipotle #Autopilot #Ugg #BanquePictet #RewritingTheOdds https://t.co/1e7HtvfiSO,positive,0.024999999999999994,negative,-0.3182,0.0,0.0,-0.09773333333333334
1392121824876564486,2021-05-11 14:18:02+00:00,"Tesla owner seen on video entering driver's seat before fiery crash in The Woodlands, ⁦@NTSB⁩ says ☺️

#AutoPilot could not have been on 😌 https://t.co/yk395xXlNB",neutral,0.0,positive,0.128,-0.6000000238418579,0.6000000238418579,-0.1573333412806193
1392121445199794177,2021-05-11 14:16:31+00:00,"Third Corollary:  People confusing that #Autopilot still requires attention because of the name is lazy BS.  You're literally told not only before turning the feature on, but also on EVERY ACTIVATION, that you must keep hands on the wheel and be ready to take over at any time. https://t.co/rEhnYGNgdJ",negative,-0.07,positive,0.2617,-0.6000000238418579,1.2999999523162842,-0.13610000794728597
1392120343297417216,2021-05-11 14:12:08+00:00,"Corollary:  Even if #Autopilot was enabled, IT IS THE DRIVER'S RESPONSIBILITY TO MIND THE ROAD.  I take over for Autopilot occasionally for various reasons plenty.  Turning on Autopilot does not allow the driver to abdicate driving responsibility. https://t.co/H0JKStNG7v",neutral,0.0,negative,-0.1695,-0.30000001192092896,1.2999999523162842,-0.15650000397364297
1392116137765244933,2021-05-11 13:55:26+00:00,"NTSB’s preliminary report on fatal Tesla crash supports CEO Musk’s claim that autopilot not enabled #tesla #Autopilot  #DriveSafe 

https://t.co/6luyjmm6ZX",neutral,0.0,negative,-0.5719,-0.6000000238418579,0.6000000238418579,-0.3906333412806193
1392116076889128966,2021-05-11 13:55:11+00:00,"Wait for it...

#Autopilot #Tesla #Unfall #BMW #VW

 https://t.co/zn6krD1rxN",neutral,0.0,neutral,0.0,0.10000000149011612,0.10000000149011612,0.033333333830038704
1392112456575721472,2021-05-11 13:40:48+00:00,"So there was a driver!
So there was no autopilot!
#tesla #autopilot  https://t.co/56xJHYXoMs",neutral,0.0,negative,-0.4674,0.10000000149011612,0.5,-0.12246666616996128
1392100295979806721,2021-05-11 12:52:29+00:00,"NTSB Preliminary Report On Texas Tesla Crash Adds These Few Details
https://t.co/LOnMTTV7sV

#NTSB #TeslaCrash #NewDetails #PreliminaryReport #Autopilot #technology https://t.co/yAUf3HIokL",negative,-0.2,negative,-0.4019,-0.30000001192092896,0.30000001192092896,-0.30063333730697633
1392097817003319307,2021-05-11 12:42:38+00:00,@AlexSibila Just like all Tesla owners are hoping for a day when the teeniest tiniest little hiccup with #tesla #autopilot doesn't cause a freaking G20 summit to question the viability of EV cars,negative,-0.1875,positive,0.7672,-0.5,0.5,0.026566666666666666
1392097465160044546,2021-05-11 12:41:14+00:00,"@garyblack00 Just a reminder : about 3700 people die everyday in road accidents.
The overwhelming majority of them was not driving a #Tesla and was not using an #Autopilot.",positive,0.15,negative,-0.7351,-0.5,1.0,-0.36169999999999997
1392096127542087682,2021-05-11 12:35:55+00:00,"The Tesla car crash in Texas which took the lives of two men - was not on auto-pilot, officials rule Read More https://t.co/VzhqT3lK4Q 

 #autopilot #Car #crash #newslink7 #NTSB #Tesla #TeslaModelS #Texas #WilliamVarner #ElonMusk #Spacex https://t.co/sD5SFvwcvd",positive,0.5,negative,-0.6872,-0.699999988079071,0.699999988079071,-0.2957333293596904
1392089226913615882,2021-05-11 12:08:30+00:00,"Another problem for Tesla 😲
Read this 👇👇👇👇👇👇
https://t.co/GEEYTt6xJa
@Tesla @elonmusk 
#Tesla #Autopilot",neutral,0.0,neutral,-0.0258,-0.699999988079071,0.699999988079071,-0.24193332935969036
1392087108852994055,2021-05-11 12:00:05+00:00,Automated steering 'not available' on Texas road where Tesla crashed -NTSB #TeslaCrash #SelfDrivingCars #TeslaAutopilotCrash #Autopilot #NTSB #NationalTransportationSafetyBoard #NationalHighwayTrafficSafetyAdministration  https://t.co/9miJk984bg,negative,-0.2,neutral,0.0,-0.6000000238418579,0.6000000238418579,-0.2666666746139526
1392075366072655872,2021-05-11 11:13:25+00:00,"Tesla ‘autopilot’ Mode Was Not Active On Texas Road Where Car Crashed, Reveals Report https://t.co/P48ij727E7 
#News247live #TBG #LiveStockRates 
#tesla #autopilot #mode #notactive
#Texas #carcrashed #revealsreport https://t.co/V08gt8JRFn",positive,0.06666666666666667,negative,-0.3089,-0.6000000238418579,0.6000000238418579,-0.2807444523917304
1392068785000128515,2021-05-11 10:47:16+00:00,"Earn Money &amp; Chill. 

Life is too short to be hunting the best Defi APY every day.
Use  @randnetwork and do it on #Autopilot https://t.co/ENOuINZ3TR",positive,0.5,positive,0.6369,0.20000000298023224,0.800000011920929,0.44563333432674407
1392061934145523712,2021-05-11 10:20:03+00:00,"Rand users will be able to earn a common #yield with their friend on #autopilot.
#Randers #makingmonneyworryfree #Defi https://t.co/kmnzmBboJV",positive,0.1,positive,0.4939,0.20000000298023224,0.5,0.2646333343267441
1392044762509844482,2021-05-11 09:11:48+00:00,"The @Tesla Model S involved in a fatal #crash in #Texas last month wasn't likely in #autopilot mode, according to a preliminary report released by @NTSB. The agency also said the #owner was initially in the #DriversSeat.

https://t.co/oB1Zlkc54a",neutral,0.0,negative,-0.7351,-0.5,0.5,-0.4117
1391994162858319873,2021-05-11 05:50:45+00:00,"- The @NTSB preliminary report is incomplete at best. The only data it relies upon as to the status of #Autopilot during the crash came from #Tesla + its own ""exemplar car"" test, without controlling for any manipulations to #Autopilot function in that locale. 2/12",positive,0.5333333333333333,positive,0.3612,-0.6000000238418579,1.2999999523162842,0.09817776983049183
1391994161570713603,2021-05-11 05:50:44+00:00,"Thoughts on @NTSB's #Tesla TX Crash Preliminary Report:
- It didn't give us any new information on the status of #Autopilot - VP Moravy had already said that the TACC part of Autopilot was on, but Autosteer was not. 1/12
https://t.co/5Z3OkPWC92",positive,0.13636363636363635,neutral,-0.0258,-0.30000001192092896,0.699999988079071,-0.06314545851909753
1391992623494221824,2021-05-11 05:44:38+00:00,"After #Tesla has already said that #Autopilot was NOT engaged in the Houston crash 3 weeks ago, the National Transportation Safety Board (#NTSB) now comes to the same conclusion.
https://t.co/73pA8y6qGa",neutral,0.0,negative,-0.2865,-0.6000000238418579,0.6000000238418579,-0.295500007947286
1391986352795815939,2021-05-11 05:19:43+00:00,"#WR: Till now, we have a lot for learning about autopilot.
Federal safety officials raise doubts that fatal #Tesla #crash involved #Autopilot https://t.co/XXm9WNfOGe via @WSJ",neutral,0.0,negative,-0.6808,-0.20000000298023224,1.0,-0.2936000009934107
1391968113747394571,2021-05-11 04:07:14+00:00,"5YR 📈 of Alcoa, American Airlines, SPY, Exxon Mobil.... and Tesla. 🤣 Guess which one is TSLA! Guess which one has another 5-10x ahead of itself!! 🧨  

#ai #engineering #manufacturing #innovation #fsd #neuralnet #autopilot #elon #investing #disruptive #technology https://t.co/0mEcGx95aX",neutral,0.0,positive,0.6571,-0.10000000149011612,1.0,0.18569999950329463
1391952732542562310,2021-05-11 03:06:07+00:00,Enough is enough I mean really #tesla #autopilot #FUD https://t.co/TnCmmDG3g5,negative,-0.028124999999999997,negative,-0.3321,0.20000000298023224,0.20000000298023224,-0.05340833233992259
1391932979203694594,2021-05-11 01:47:37+00:00,"Goodness forbid they actually put a headline out finding no fault in #Autopilot.  Can't have easily searchable headlines showing the system works just fine, can we?  Kudos to Barron's for saying it in plain words.",positive,0.15892857142857145,positive,0.7203,-0.10000000149011612,2.0999999046325684,0.25974285664615177
1391918853798703109,2021-05-11 00:51:30+00:00,@ebarnes442 @mjbyers333 @lahigh500 @Indy500SnakePit @IWontLikeThis @DeniseWeltzin @tutorindie There was a bathroom trip that day that I have absolutely NO idea how I got there &amp; back. Pretty sure it was right before I tried to sit on the big cooler &amp; missed. #TrackSense #AutoPilot #WaitedForMy2ndWind,positive,0.15595238095238095,positive,0.204,-0.30000001192092896,1.600000023841858,0.019984123010483985
1391895806463066116,2021-05-10 23:19:55+00:00,The NTSB Determines That Tesla's Autopilot Was Not Active in a Fatal Crash in Texas After Investigators Claimed ‘No One Was in the Driver's Seat' - https://t.co/ldM0RB3ak3 #Tesla #Autopilot #FSD via @FutureCar_Media https://t.co/BWUSfO0Yfu,positive,0.06666666666666667,negative,-0.8155,-0.6000000238418579,0.6000000238418579,-0.44961111905839707
1391887796390940676,2021-05-10 22:48:05+00:00,from https://t.co/QjlSexchBN #autopilot #news NTSB: Video shows owner getting into driver's seat before fatal Tesla crash https://t.co/Moemaa9ATS,neutral,0.0,negative,-0.7351,-0.6000000238418579,0.6000000238418579,-0.44503334128061933
1391886804710612993,2021-05-10 22:44:08+00:00,NTSB: Video shows owner getting into driver's seat before fatal Tesla crash: The National Transportation Safety Board (NTSB) has released its preliminary report on the fatal Tesla Model S crash that killed two men… https://t.co/pxvqA4ZFcO #autopilot #news #gear #tesla #models https://t.co/QGPIt3l1tu,negative,-0.2,negative,-0.9337,-0.5,0.5,-0.5445666666666666
1391881462790643723,2021-05-10 22:22:55+00:00,"#Autopilot could not have been engaged in #Tesla #ModelS crash in Texas, says NTSB https://t.co/nd8vPHoUge https://t.co/q0ZU65nRfL",neutral,0.0,negative,-0.607,-0.6000000238418579,0.6000000238418579,-0.4023333412806193
1391871122300358667,2021-05-10 21:41:49+00:00,@Tesla #Tesla why don’t you show some orange light when #Autopilot  is in operation? @BBCBreaking @cnnbrk @TeslaPodcast  @Model3Owners,positive,0.4,neutral,0.0,-0.4000000059604645,0.4000000059604645,-1.986821485111534e-09
1391862447510888448,2021-05-10 21:07:21+00:00,"Funny how the media had no problem rushing to publish their clickbait implying #autopilot killed 2 men, including quotes of sensationalist conclusions  drawn by an ignorant constable before the investigation had begun.

But now they’ll “wait for the final report.” #tesla $TSLA",positive,0.016666666666666663,negative,-0.183,-0.30000001192092896,1.399999976158142,-0.15544444841808744
1391860476250894347,2021-05-10 20:59:31+00:00,"Because of #autopilot and the #supercharger network, any non-#telsa vehicle vying for my money needs to be not only better, but a lot better to warrant any consideration.",positive,0.3333333333333333,positive,0.4848,-0.4000000059604645,0.4000000059604645,0.1393777757909563
1391857038452477956,2021-05-10 20:45:52+00:00,"‼️‼️‼️‼️
According to a preliminary report released by the NTSB, Autopilot could not have been deployed on the stretch of road where the Model S crashed in Texas last month

#Tesla #Autopilot
https://t.co/swkrwPOvjv",neutral,0.0,neutral,0.0,-0.5,0.5,-0.16666666666666666
1391847031891660800,2021-05-10 20:06:06+00:00,"Man seen riding in the back seat of Tesla with no driver

https://t.co/V4vAk32KtI

It’s the Bay Area.  
Anyone surprised??
#Tesla #autopilot #chp #wanted",positive,0.05,negative,-0.168,-0.10000000149011612,1.2000000476837158,-0.07266666716337204
1391841799266869252,2021-05-10 19:45:18+00:00,Well there it is. @NTSB confirms what we all knew. @Tesla #Autopilot is not at fault. Autopilot is a life hack and a life saver! https://t.co/jlGqJkgtPD,neutral,0.0,positive,0.5647,0.30000001192092896,1.2999999523162842,0.2882333373069763
1391838095075471360,2021-05-10 19:30:35+00:00,DigitalChamber #Automotive #ADAS #Autopilot #ElonMusk #ModelS NTSB: Autopilot could not have been engaged in fatal Tesla crash https://t.co/7csoWBcc25 https://t.co/4ualq0mA4V,neutral,0.0,negative,-0.8155,-0.5,0.5,-0.43850000000000006
1391838053874892800,2021-05-10 19:30:25+00:00,"NTSB: Autopilot could not have been engaged in fatal Tesla crash
#Automotive #Adas #Autopilot #ElonMusk #ModelS #Ntsb #Tesla
https://t.co/mKWwArjvP8",neutral,0.0,negative,-0.8155,-0.4000000059604645,0.4000000059604645,-0.4051666686534882
1391837310220603392,2021-05-10 19:27:28+00:00,NTSB: Autopilot could not have been engaged in fatal Tesla crash https://t.co/xjTAQCyOhW #Automotive #Autopilot #ElonMusk #ModelS #Tesla,neutral,0.0,negative,-0.8155,-0.5,0.5,-0.43850000000000006
1391829025476136963,2021-05-10 18:54:33+00:00,"@NTSB clears @Tesla #Autopilot of responsibility in fatal accident. 

@YahooNews @WSJ #MSM you owe the public an apology for your misinformation and terrible reporting jumping to conclusions vs. just reporting the facts. 

Earn your credibility back don’t spin the facts. $TSLA",negative,-0.3333333333333333,negative,-0.8885,-0.20000000298023224,2.299999952316284,-0.4739444454378552
1391827238438543364,2021-05-10 18:47:27+00:00,Any apologies from the #selfdriving car experts out there who blamed #AutoPilot for the crash? https://t.co/rKIWUgnXav,neutral,0.0,negative,-0.7003,-0.5,0.5,-0.40009999999999996
1391826672945614854,2021-05-10 18:45:12+00:00,"So that this continues to be driven home. The recent tragic death of two people in Texas in a @Tesla was not caused by #Autopilot.  @NTSB confirms that it could not have been active on this road.  The investigation is still open to find a final cause.

https://t.co/Noj0MgrKdo",negative,-0.17666666666666667,negative,-0.8465,-0.30000001192092896,1.2000000476837158,-0.44105555952919856
1391824637760131073,2021-05-10 18:37:07+00:00,Yup. $TSLA $TSLAQ Not only (1) actual use of #autopilot is dangerous but also (2) thinking Autopilot is engaged and so you do not have to be alert is dangerous! #autonowashing cc: @lizadixon https://t.co/j08F5dycTC,negative,-0.3375,positive,0.1134,-0.30000001192092896,0.8999999761581421,-0.17470000397364296
1391824546559320072,2021-05-10 18:36:45+00:00,"There was one more @nbcsnl sketch that didn't make it in the final show - it's where @Tesla and @elonmusk disagree about how to describe the capabilities #Autopilot / #FSD. Maybe they scrapped it after dress rehearsal because it's not funny?

https://t.co/nV5vhXTPWy",positive,0.125,negative,-0.6131,-0.5,1.0,-0.32936666666666664
1391822928161955844,2021-05-10 18:30:19+00:00,"There you go. #HumanPilot error. #AutoPilot not involved 😊

Now waiting for the headlines of all the media that surely will report how wrong they were… 😏 https://t.co/niqdEhsimD",neutral,0.0,negative,-0.3356,-0.5,1.5,-0.27853333333333335
1391821767618940928,2021-05-10 18:25:42+00:00,Finding powerful tools that I can use to maintain and grow my business on autopilot is necessary. Here are 5 tried and tested tools that are absolutely worth every penny of investment. #blogtips #blogging #blogtools #autopilot #business https://t.co/DBusmnYM8A https://t.co/KYJtWJ9e1p,positive,0.19999999999999998,positive,0.6115,0.5,1.600000023841858,0.4371666666666667
1391820543129624576,2021-05-10 18:20:50+00:00,"@JCOviedo6 @TeslaTunnel So, @NTSB found that, in an exemplar car, the ""Traffic Aware Cruise Control"" feature of #autopilot could be engaged while #Autosteer"" couldn't.
$TSLA $TSLAQ https://t.co/YyaaHyYSPo",positive,0.25,positive,0.4019,0.0,0.20000000298023224,0.21729999999999997
1391820083727585287,2021-05-10 18:19:01+00:00,@tesla @elonmusk who can I speak to about my issue with Full Self Driving? Or will you just keep ignoring an owner?  Removing features from vehicles is unprecedented @CNN @FoxNews @NHTSAgov @FTC #tesla #fullselfdriving #autopilot,positive,0.475,negative,-0.4696,-0.6000000238418579,1.7999999523162842,-0.19820000794728598
1391817407010787330,2021-05-10 18:08:23+00:00,When you’re inbetween #zoom meetings and the #office is outside today #autopilot https://t.co/JDlmAOmdYZ,neutral,0.0,neutral,0.0,-0.20000000298023224,0.20000000298023224,-0.06666666766007741
1391770877675593732,2021-05-10 15:03:29+00:00,"Asymmetric Clipping results in accelerometers having a DC offset or DC bias.
Like if you like, follow for more!

#MicroPilot #UAV #Autopilot #Professional https://t.co/vNrI7I2krR",positive,0.3625,positive,0.5983,0.4000000059604645,1.899999976158142,0.45360000198682154
1391703098884771840,2021-05-10 10:34:10+00:00,"Here’s How #Tesla ’s #Autopilot Performs In The Real World

https://t.co/whVqTpo5Ez
#SelfDrivingCars #AI #IoT #5G #AutonomousVehicles #selfdriving #autonomous #Robotics #driverless #driverlesscars #startups #startup #Robot #SmartCity #Travel #tech #Robots #mobility #Transport https://t.co/yyL0hteu15",positive,0.30000000000000004,neutral,0.0,0.0,0.0,0.10000000000000002
1391654597136056320,2021-05-10 07:21:26+00:00,How many free leads did you receive on social media today? #FreeLeads #Blueprint #Masterclass #SocialMedia #Marketing #AutoPilot https://t.co/UzTCSYvDZt,positive,0.3111111111111111,positive,0.5106,0.20000000298023224,0.4000000059604645,0.3405703713637811
1391610569220714496,2021-05-10 04:26:29+00:00,@RGVzoomin is #Telangana state running on #Autopilot mode....?,neutral,0.0,neutral,0.0,-0.10000000149011612,0.10000000149011612,-0.033333333830038704
1391492971657187329,2021-05-09 20:39:11+00:00,"Who else in my #WritingCommunity gets lost in brainstorming revisions and then miss your freeway exit? 🤔
Ok, a few freeway exits. And after you’re back on course you still drive to the old house cuz you literally just moved a week ago. #autopilot",positive,0.1,negative,-0.3612,-0.10000000149011612,1.2000000476837158,-0.12040000049670536
1391374296686206980,2021-05-09 12:47:37+00:00,"New Listing - 2015 Sea Hunt 27 Gamefish $119,950. #autopilot #garmin #simrad #twin200yamaha  Call Shane 727-800-3979 @ Redington Beach, Florida https://t.co/Dvwrttih4C",positive,0.13636363636363635,neutral,0.0,0.0,0.0,0.04545454545454545
1391245710452920323,2021-05-09 04:16:40+00:00,"@ABC It is understood the autopilot is in good working state.
11:16 AM Sun, May 09, 2021
#autopilot",positive,0.7,positive,0.4404,0.10000000149011612,0.30000001192092896,0.41346666716337205
1391245436527079425,2021-05-09 04:15:34+00:00,"@planet4589 The autopilot had been turned on.
11:15 AM Sun, May 09, 2021
#autopilot #reentry #deorbit",neutral,0.0,neutral,0.0,-0.10000000149011612,0.6000000238418579,-0.033333333830038704
1391162510888382465,2021-05-08 22:46:03+00:00,Saved by @Tesla #autopilot... thank you @Tesla and @elonmusk this beautiful technology and #engineering 🙏🏽 #models #Tesla #Toronto.... https://t.co/AYvBLcKJom,positive,0.85,positive,0.8728,0.6000000238418579,1.2999999523162842,0.7742666746139526
1391142713391599616,2021-05-08 21:27:23+00:00,#autocrash #autopilot #FSDfraud $TSLA $TSLAQ Good question! 👇 https://t.co/SqlT3kR44n,positive,0.875,positive,0.4926,0.800000011920929,0.800000011920929,0.7225333373069763
1391137961664675842,2021-05-08 21:08:30+00:00,"#Cybertruck in #NYC
but no mention of #Autopilot victims in Texas &amp; California. https://t.co/pckCLguSUa https://t.co/7x8GvMnCm0",neutral,0.0,negative,-0.6956,-0.5,0.5,-0.39853333333333335
1391136621605556228,2021-05-08 21:03:11+00:00,"Future headline: “Man passes driving test by secretly turning on auto-pilot on Tesla”

#tesla #drive #car #cars #driving #exam #test #study #learn #news #headline #report #autopilot #future #prediction https://t.co/x7XKXJ7VrU",negative,-0.13333333333333333,neutral,0.0,-0.20000000298023224,0.20000000298023224,-0.11111111210452185
1391130974004473857,2021-05-08 20:40:44+00:00,"CEOs OFTEN make false safety &amp; advertising claims OUTSIDE of the U.S. market, knowing the false claims are replicated in the U.S. #Autopilot
Delusionally thinking it evades @NHTSAgov @FTC guidelines but in reality, a #LightningRodToTheFraud for @TheJusticeDept &amp; @FBI
7/ $TSLA https://t.co/OIM0K8RkZ4",negative,-0.2666666666666667,positive,0.2263,-0.6000000238418579,2.0,-0.21345556350284153
1391126980788056067,2021-05-08 20:24:52+00:00,$TSLAQ $TSLA yet another #autopilot #autocrash? https://t.co/i377tRX8CJ,neutral,0.0,neutral,0.0,-0.30000001192092896,0.30000001192092896,-0.10000000397364299
1391100256688001026,2021-05-08 18:38:41+00:00,"👮‍♂️ Wake up @Forbrukertilsyn @samferdselsdep @Presserom @okokrim @Utrykningspol @FTC @NHTSAgov @NTSB 

#Tesla #Deadly #Dangerous #FSD #Autopilot #Autonowashing #Fraud

$TSLAQ https://t.co/bu7K6JyLgs https://t.co/yTobOsbEVh",negative,-0.6,negative,-0.7845,-0.699999988079071,0.699999988079071,-0.6948333293596903
1391099684106563584,2021-05-08 18:36:24+00:00,"Elon Musk's PAID PR team booked him on #SNL to try &amp; #humanize Musk AFTER he:

•proved like all sociopaths, Musk,  needed ""humanizing"" through PAID PR to help shift blame &amp; avoid accountability for being a #SerialKillerCEO in the recent &amp; ever-increasing #Autopilot deaths 
 
-5- https://t.co/vY4ECHaYOW",neutral,0.0,positive,0.1531,-0.6000000238418579,0.6000000238418579,-0.14896667461395263
1391096007333605376,2021-05-08 18:21:48+00:00,"Whether it is Ramamurthy avare or a mallu cheta, we have your back. @DanishSait 

# ರೋಬೋ ಹೂಡಿಕೆ ಸರಿಯಾಗಿದೆ

signup maadi for early access: https://t.co/gWmXHA8agK

#trdr #roboinvestingsahihai #algotrading #roboinvesting #stockmarket #autopilot https://t.co/KPujQSqUKx",positive,0.05,neutral,0.0,0.0,0.10000000149011612,0.016666666666666666
1391082007262756867,2021-05-08 17:26:10+00:00,"When a sociopath talks about humanity, it's a reminder they have no regard for humanity.
 
#SerialKillerCEO #ElonMusk #SNL 
#Autopilot #FSDBeta #FSD
#Image v #Substance https://t.co/JNdYwnMkag",neutral,0.0,negative,-0.296,-0.4000000059604645,0.800000011920929,-0.2320000019868215
1391080387066142724,2021-05-08 17:19:43+00:00,@Tesla how do I reach a human being to speak to about you disabling Full Self Driving on a car that already had it enabled? @elonmusk @CNN @NHTSAgov @Jalopnik @SpaceX @FoxNews @MSNBC #tesla #autopilot,positive,0.175,negative,-0.4588,-0.10000000149011612,0.8999999761581421,-0.12793333383003871
1391015565188284419,2021-05-08 13:02:09+00:00,"@ZacksJerryRig Haha, I do now 👀😅🤯 Just another reason I'll stay away from one for now, 1st of many being, below 😲 (more recent): 

#California 

https://t.co/zGZyJcBfD3

#texas

https://t.co/DL0oO9CXNw

Blame it on the #autopilot WTH! 

Thoughts? 

#StaySafe all! 

#Tesla #teslasafe",positive,0.3,positive,0.4374,0.10000000149011612,1.7000000476837158,0.27913333383003874
